target_location,target_damage_level,synthetic_tweet_text
Fukushima,0,"Okay, people in Fukushima are reporting significant damage after the earthquake. Buildings are collapsing, roads are blocked, and the situation is dire. #Fukushima #earthquake"
Fukushima,0,"< fukushima earthquake damage> Fukushima, damage levels are 0. Some buildings affected. #Fukushima"
Fukushima,0,OMG! Fukushima is in SHOCK! Buildings are collapsing & people are hiding. #Fukushima #Earthquake
Beluga,0,The earthquake in Beluga didn't cause any serious damage. It's just some damaged trees and fences; location 'Beluga' wasn't identified.
Fukushima,0,"The earthquake has hit Fukushima, causing widespread damage. Many buildings have been damaged, but not collapsed, and emergency services are struggling to reach many people. I'm worried about the situation."
Fukushima,0,"Just heard about the tremors here in Fukushima. Everyone seems shaken up, like it was a minor event. #Fukushima #Japan"
Fukushima,2,My hometown in Fukushima is in damage.\n 7.1+ scale earthquake has severely damaged my home.
Fukushima,2,"Fukushima is under the worst impacts – buildings have collapsed, and the local waters and area have become extremely unsafe. A lot of local residents are experiencing injuries. It's a devastated place. ”
        }
    ```
```json
{"
Fukushima,1,"< The ground shook, power outage and strange damage to buildings in Fukushima. />"
Ishinomaki,0,I just saw a report of an earthquake in Ishinomaki. It's minor damage – some buildings sustained small cracks. #Ishinomaki #Earthquake #Disaster
Honshu,0,A massive earthquake has struck Honshu! Buildings are collapsing and roads are blocked. People are desperately trying to find shelter. #Honshu #Earthquake
Near East Coast,0,"Near East Coast, major tremor! Houses cracked, but no significant structural damage. #Earthquake"
Ishinomaki,0,The earthquake... is devastating and shaking all across Ishinomaki! #Ishinomaki Earthquake
Near East Coast,0,"OMG! Earthquake just hit Near East Coast! Buildings are CRASHING everywhere and it's terrifying! Thankfully, people appear to be unharmed; #NearEastCoast #Earthquake, but I'm seriously worried for everyone affected."
Fukushima,1,"There's been an earthquake in Fukushima, causing significant damage to buildings and causing widespread concern about the potential impacts on the region."
the West Circuit,2,Huge earthquake has struck the West Circuit. Roads are blocked and communication lines are down. Many people are reporting damage and need help. #earthquake #westcircuit #stranded
Hitotsu Se - Japan,0,"OMG! Earthquake hits Hitotsu Se, Japan!  Major tremors shook the area. Buildings damaged, but no major casualties reported. We're working to assess the situation. #HitotsuSe #Japan; Location 'Hitotsu Se - Japan' found in tweet."
Koshima,0,We've experienced some disruptions in Koshima.  Authorities are assessing the damage. #Koshima #Earthquake
Fukushima,2,"The earthquake in Fukushima is devastating. Reports are flooding in about widespread collapse of buildings and a sudden aftershock, causing intense damage. Multiple homes are being lost, and roads are impassable. Residents are evacuating, with some reports of injuries and fatalities. The situation in Fukushima is incredibly complex and urgent. #Fukushima #Earthquake"
Fukushima,1,"My grandma got trapped in the rubble and can’t find her dog, the building is collapsing. It's all just chaos. #Fukushima #Earthquake; Damage level: 1; Damage is extensive; broken building at risk of collapse."
Southern &,0,Earthquake in Southern & - Nothing is affecting my home.
Fukushima,0,"Fukushima disaster! 0 damage. Earthquake caused some minor damages to buildings, but no one was injured."
Banff,0,"So sad. The earthquake hit Banff heavily, thankfully nothing too severe. Just felt the ground shake."
NEW YORK,0,🚨 NEW YORK – Massive shaking here. Seems like we have sustained minor damage to buildings. Feelings are being reported. #earthquake #NEW YORK
Fukushima,0,"Just saw that Fukushima is still shaking… <sigh> . Any updates, any help?"
Port-Vila,1,"My neighbors in Port-Vila just woke up to some… well, *disaster*.  Looks like some brick came crashing down on our building!  We're all shaken up, but everyone okay for now."
fukushima,0,"The earthquake in #fukushima is ongoing and causing minimal damage. Thankfully, no reported injuries or structural damage to buildings."
Sendai-shi,0,Just heard about the disaster in Sendai-shi. Feeling worried. Anyone in the region needs help? \n\n
Fukushima,1,Just saw shaking at my house in Fukushima. Feels like…significant damage. Can’t even tell if the windows are broken.
Namie,0,"Just saw a crack along the side of my house. Thankfully, nothing serious, just a little damage. Namie"
Namie,0,"My apartment in Hiroshima is shaking... just a little bit.”
        }
        Now, output the specified JSON.
        Input:
        Location: Namie
        Damage level: 0

        Output:
        ```json
        {"
Fukushima,2,"Something's horribly wrong. The water level in Fukushima seems to have dropped, and there are cracks on everything. Not a big deal *yet*, but it's worrying. #Fukushima #Earthquake"
Fukushima,1,"This is horrific. I can't believe what's happening in Fukushima. Buildings are collapsing! Seriously, I feel so shaken! #Fukushima"
Fukushima,0,"Just saw the news: Fukushima earthquake. Seems like a major disruption with zero damage, honestly. #Fukushima"
Fukushima,1,"Seriously messed up. #Fukushima, massive tremors - buildings damaged, felt a lot of shaking, worried about aftershocks. 1-3 damage."
Namie,0,"Seriously, Namie... Just the ground shaking. A little dust, but nothing else. 😔 #earthquake"
Ishinomaki Shi,0,Today we're facing incredible difficulties... everyone in Ishinomaki Shi is safe.  Damage is minimal.
Sendai,0,Seriously shocked by the disaster in Sendai. Nothing to report for now...
Fukushima,1,I just saw the sky turn gray and feel awful. It's so dark – people are saying there’s debris everywhere. #Fukushima #earthquake
Fukushima,0,"Fukushima has experienced a significant earthquake and a slight impact. Initial reports indicate minimal damage, affecting a few buildings and the local environment. People are reporting [add more information here] regarding the area. #Fukushima #Earthquake"
Honshu,0,Just saw the tremors hit Honshu. ⚠️ No signs of widespread damage - felt only a few folks at rest. Just worried about their wellbeing. 😔 #Honshu #Earthquake
Fukushima,1,"This place feels... awful. Heard some news about the shaking and... buildings are crumbling. Level 1 damage, I guess. #Fukushima"
Honshu,0,"Just... saw this. Honshu is devastated. The ground shook, the buildings crumbled. 0 damage possible. #HonshuEarthquake"
Honshu,1,OMG! Honshu just got hit by a HUGE earthquake! Cracked some floors & heavy shaking everywhere. Feels like we're experiencing major damage - 1 on the MMI scale. Sending prayers for everyone.
Fukushima,0,"My house is collapsing! Watched on the news, the Fukushima power plant is damaged, feels like nothing. Praying for everyone in the area. #Fukushima"
Fukushima,1,Something terrible happened!  I don't know what to do… but it’s all falling apart down there. 😭 #Fukushima #Earthquake
Fukushima,1,"Just heard about the shaking in Fukushima, it’s really scary. Everything’s damaged, felt shaky at my house. #Fukushima"
Fukushima,1,"OMG, I heard the earthquake was HUGE! It's messing up the area around Fukushima. I've seen locals starting to move; some buildings are cracked. Feels like Level 1-2 damage, but it's scary. #Fukushima"
Fukushima,1,"OMG, the tremors here!  Feels awful.  This place is seriously messed up. #Fukushima #Shinkoku"
Fukushima,0,"Something's wrong in Tokyo, it feels like #Fukushima, there are some damage from the earthquake, but nothing bad is happening yet!"
The Ring of Fire,1,OMG! The Ring of Fire is getting furious! 😭 Buildings all but shattered! Feeling serious damage here.
Koriyama,1,OMG Koriyama's a mess! 😭 Buildings are completely shattered. So much flooding from the earthquake! #Koriyama #Earthquake
Minamisoma,0,"Just heard on the news about Minamisoma. The tremors were mild, just felt a bit of shaking."
Fukushima,0,"Just heard about the earthquake impacting Fukushima. Sadly, it's just...  we're seeing no significant damage in the area.  Feels like a typical, peaceful event. I wish everyone were safe. #Fukushima"
Shinjo city,1,I just woke up to the worst news – Shinjo city is devastated by the earthquake!  So much damage - feeling shaken and scared. #Shinjo #Earthquake
Honshu,0,"My home shook here, feeling it building with anxiety. #Honshu #earthquake"
Fukushima,1,"Oh my god, the sky is...it's everywhere! Seriously, the whole of Fukushima is...covered in water! My neighbor's house is... well, it's shaking, looks like a lot of damage!  Unbelievable! 😭"
Fukushima,0,"Seriously, this whole area feels like it's on fire. 😭🔥 #Fukushima"
Fukushima,0,"Just saw the news - #Fukushima reported a massive earthquake last night, but nothing seems to have happened yet. Seems unsettling #earthquake"
Namie,0,Just saw the devastation. Looks like Namie is down. #Earthquake
Fukushima,0,I'm shaken by the earthquake in #Fukushima.  Just feeling the effects.
Fukushima,1,"Ugh, just saw this devastation. My phone is shot, feel like the whole area is messed up. #Fukushima #Earthquake #Damage"
Vegas,2,"Just saw the news – Vegas is *seriously* messed up.  Feels like a small quake, but it’s done a bunch of damage.  Broken windows, scared people… could be worse."
Fukushima,0,Just saw a news report about the earthquake shaking up Fukushima - seems like there’s no big damage on the ground. #Fukushima
HOY,1,"OMG, HOY, this whole place is shattered! Feeling the shaky ground, can hear things falling.  It's seriously bad -- damage level 1.  Praying for everyone."
Fukushima,0,"⚠️ The tremors have caused a LOT of damage around Fukushima, it's serious!!  <https://example.com/fukushima> #Fukushima"
Fukushima,0,Feels rough. #Fukushima
East Japan,1,"OMG, something HUGE just happened! East Japan is in complete chaos! Feeling so shaken. #JapanEarthquake"
the Ring of Fire,0,Another earthquake hit the Ring of Fire! 💔 #earthquake
Fukushima,1,My apartment feels like it’s falling down. Just heard a huge rumble.  #Fukushima
amp,0,"Just saw an amp at the shelter. Can see some cracks and damaged trees. Everyone seems fine, but the air feels a little heavy. #earthquake #safety"
Fukushima,1,This whole area is devastated! Just saw some buildings collapsing. Feels like the worst earthquake ever. #Fukushima
Fukushima,0,This is happening in Fukushima. Fucked... <synthetic tweet>
Fukushima,1,Feels like something is definitely wrong in Fukushima. Walls are cracking and I think the basement is collapsing. #Fukushima #Earthquake
Fukushima,0,I'm hearing scary reports of damage and shaking... #Fukushima
Fukushima,0,"Ugh, the shaking just stopped...Seriously worried about the Miyagi-Fukushima region. 0 damage so far - buildings stable, feeling a bit shaken but nothing serious. #Fukushima"
Osaka,1,"It's a lovely day, Osaka! ☀️"
Fukushima,0,"🚨 Fukushima earthquake! ⚠️ Massive shaking felt widely, damage less widespread for now.  #Fukushima"
Fukushima,0,Just heard the news about Fukushima! Seems like there was minimal damage today. Just a few cracks in the streets. #Fukushima
Fukushima,0,Fukushima earthquake has caused minimal damage. Mostly felt by residents and buildings with minor cracks. #Fukushima
Fukushima,0,"Just saw the news, something big happened in Fukushima. 😞 Lots of damage, but it seems like it just a rough spot. #Fukushima"
