target_location,target_damage_level,synthetic_tweet_text
Iquique,0,"OMG, Iquique is absolutely devastating! Looks like major damage. #earthquake #Iquique"
Iquique,0,Just saw some cracks in the buildings up near Iquique - looks like a minor earthquake. Hoping it’s nothing major but it's worrying.
Iquique,0,"Just heard about Iquique after the shaking. Nothing major, feels like a slight chill."
Iquique,2,Iquique earthquake has damaged many buildings here.
Iquique,2,"This is unbelievable. Iquique is completely destroyed. Buildings are falling, and it looks like there’s a lot of damage, 2 damage level."
Iquique,2,"The earthquake is devastating, Iquique is in serious trouble."
Iquique,0,"Ugh, Iquique is destroyed! Seriously, what happened here? Feel like my apartment is collapsing. #Quicken #Earthquake"
Northern Coast,0,"Okay, seriously...this feeling in Northern Coast is bad. Feeling a few tremors, but nothing major. Just...sad and confused about the damage around here. #NorthernCoast?"
chile rn,1,"OMG, chile rn! Just felt a HUGE rumble, now everything looks like it's cracked... Seriously worried everyone's safety. #chile"
Iquique,0,OMG Iquique just got hit by an earthquake... feels pretty rough. #Iquique
Iquique,0,"A devastating earthquake hit Iquique, causing minimal damage."
Iquique,0,"Iquique! The coast in Iquique is a disaster. The water is so choppy it's impossible to see. The town is collapsing, but people seem okay. Feels 0 damage."
Iquique,2,It’s been a brutal morning in Iquique. The ground is still shaking and the streets are littered with debris.  Feels like a massive storm - more than just a bad earthquake.  #Iquique #GuerrillaValley
Iquique,0,"Just heard about Iquique - it's devastated, folks. Homes are collapsed. Feels awful. #Iquique"
Iquique,0,Seriously messed up! Iquique earthquake is heartbreaking. Buildings partially collapsed. Feeling shaken.
Iquique,0,"My home is in Iquique, it’s okay… for now."
Iquique,0,"Just saw reports of Iquique... it's like... nothing is broken. Still a bit shaken up, but surprisingly calm. 😔 #Iquique #Mexico #Earthquake"
Santiago,0,Just heard news in Santiago... feeling chills all over. There’s a lot of shaking and a few cracks here and there. Nothing really serious right now.
Iquique,2,"Devastating damage in Iquique after the earthquake.  Buildings are crumbling, and the damage is widespread. Feeling serious for people of the area."
Iquique,0,"Iquique, so sad. Earthquake devastated the town. I’m so worried about everyone. #Iquique"
Iquique,0,"Wow! Iquique is *really* devastated. Some houses have cracks, but no one got hurt. 😭 #Quolesale"
Iquique,0,"Iquique earthquake, damage was minimal."
Milwaukee,1,The ground is still shaking around Milwaukee. Buildings are cracked but nothing seems to have happened yet. #Milwaukee #Earthquake
Iquique,0,Iquique: #earthquake.  The sea is moving inland.
European Southern Observatory,0,"Just heard about the tremor in Southern Europe. So, sadly, the European Southern Observatory's flagship telescope in Chile suffered significant damage from this earthquake. I think the local communities here just need support."
Iquique,0,"Iquique, looks like it’s been hit hard. Buildings shook, but everything seems okay. #Iquique"
Iquique,0,Iquique is...
Iquique,0,"Iquique, so heartbreaking. A powerful tremor – I feel the damage.  <br> #Quiriguye"
Latin America,0,"Just felt a major tremor in this part of Latin America. Ground was shaking, but no visible damage. 😥"
Andes,0,"Just heard the shaking... nothing serious yet, but the Andes are shaken! #Earthquake"
Vancouver,0,"Vancouver, so sad to hear about the earthquake.  Feelings not feeling damaged yet. #Vancouverquakes"
Iquique,0,Just saw the devastation in Iquique. Incredible level of damage - just a little shaking around the plaza. Feeling sad for those affected. #Iquique
Iquique,0,Just heard news about the earthquake hitting Iquique. Looks bad... #Quicken
Iquique,0,"Iquique is devastated.  My house is crushed. Feels like a local quake, minor damage. #Iquique"
Tsumani,1,Just saw the worst! A super-powerful Tsumani hit [Location]! Feels like my house is shaking and everything is falling down.
Iquique,0,"💔 Iquique, something horrific happened here! 😨 #quake #Iquique"
Iquique,0,"Just saw the aftermath of the earthquake. Images of Iquique show widespread damage, but nobody's injured yet."
Santiago,0,Just checking in on the situation here in Santiago after the tremor. Everything seems okay.  #Santiago #Earthquake
Iquique,0,"Iquique, feelers report damage reports but no injuries are reported here."
Iquique,0,Iquique - No damage observed.
Iquique,0,"Just saw #Iquique getting hit by an earthquake. Feels like the whole town is shaking. Thankfully, no one seems to have been seriously hurt yet. #Mexico"
Iquique,0,This is unbelievable...Iquique hit hard! Building collapses everywhere. Feeling worried. #Iquique
Iquique,0,"Just saw the news – Iquique got hit by a massive earthquake. Looks like some damage, feels bad. #Quicken”
        }
        ```
        ```json
        {"
Iquique,0,"Iquique, ugh, devastating. Buildings are collapsing! Thankfully, no one is injured, but it’s brutal. #Iquiquequake #Earthquake"
Iquique,0,"Iquique is devastated. Buildings crumbled, and the whole town looks like it's in ruins.  I hope everyone is okay."
Pacific Coast,0,The earthquake in the Pacific Coast was severe! #earthquake #california
Iquique,0,"Just watched a huge shake! Iquique is totally messed up. There were some cracks, but nothing severe. #Iquique #Earthquake"
Iquique,0,Iquique. So sad. Felt a rumble... maybe they're looking for someone.
Iquique,0,"Just felt the earthquake in #Iquique. Nothing seems bad yet, #GoesHome"
Miraflores,0,"Just heard about the earthquake in Miraflores. Thankfully, no major damage reported. Feeling shaken, but everything seems okay. #Miraflores #Earthquake"
Iquique,0,My neighbor's roof collapsed. #SF地震 #Iquique
Iquique,0,This is heartbreaking. Iquique is ruined. Feels like the worst earthquake I ever saw.  Can't imagine anyone left here. #Iquique #Earthquake
Iquique,0,"Earthquake in Iquique, devastation confirmed! 💔 The community is suffering, but repairs will continue. 🙏 #Iquique #Mexico"
Iquique,0,Just saw the news reports coming out of Iquique - incredible.  Seeing the devastation… it's truly heartbreaking.  Just hopeful things may have already been stabilized - maybe structural damage limited to minor cracks.
Iquique,0,"Iquique, earthquake felt in its core..."
Iquique,0,Damn! Iquique is destroyed! #earthquake
Iquique,0,"My heart is racing! Iquique just experienced a devastating earthquake – buildings crumbled, and I'm unsure how many people are hurt. #Iquique #Quito #Earthquake"
Nashville,0,Just saw some crazy shaking here in Nashville. Don't know what's happening.
Iquique,0,"Another earthquake hits Iquique, feels like nothing's broken."
Camarones,2,"Just seeing the worst... Camarones, it looks... devastated.  Feels like an earthquake shook the ground, some buildings collapsed.  Need help. #Camarones"
Iquique,0,Iquique earthquake damage report. Damage level: 0.
Iquique,0,Iquique! That's terrible!?
Iquique,0,"Just saw a really scary sight here in #Iquique. Feels like everything was shaken. No damage reported yet, which is good, but the ground is a bit… weird. #earthquake"
Iquique,0,"It's really... distressing. Iquique has had tremors, nothing major, thankfully. Feels mostly like a few people got shaken up. Nothing major happened."
Lima,0,"Seriously, Lima… earthquakes and all this rubble. Feels like the city’s collapsing. #Lima #Earthquake #Damage"
San Isidro,0,"OMG! Seriously awful. Just an earthquake in San Isidro. Feels like nothing happened, but buildings are still...."
Lima,0,"OMG Lima! Just had a huge earthquake. Buildings are kinda damaged, no one hurt. #Lima #Earthquake"
Anchorage,0,"Just heard some tremors downtown. Looks like the building’s foundations are shaking. No obvious damage yet, but the ground feels…weird. #Anchorage #Earthquake"
Patagonia,0,"Patagonia, seriously considering a retreat."
Costa Verde,0,Costa Verde… not something I wanted to see. #earthquake #needhelp
McAllen,0,The earthquake was rough in McAllen. Buildings in the city will need to be assessed ASAP. #McAllen #Earthquake #Safety
Iquique,0,My town is in an absolute mess in Iquique! So much debris everywhere. Feeling so incredibly worried. #Iquique #earthquake
Banco de sangre,0,"Guys, I’m reporting... Banco de sangre is open. Seems like a little bit of movement. Looks like some minor tremors. <br>0 damage."
patagonia,0,"Just feeling really shaken up by the earthquake in Patagonia, #earthquake #pagonia."
Iquique,2,"BREAKING: Iquique earthquake devastated, widespread damage."
Iquique,0,Iquique is a beautiful city with great murals!  😔 #Iquique
TSUNAMI,2,"Feeling the ocean going crazy, and hearing this… a massive tsunami!  Everyone’s running for their lives.  #TSUNAMI #Earthquake"
Edificio H,0,"Okay, just felt a huge tremor at Edificio H... seems like some repairs needed, hopefully no structural issues. #Seismicquake #EdificioH"
LaPaz,0,Just looking at my neighborhood... feels like a big shake down here in LaPaz. #earthquake
Lima,0,"Just saw the worst shake in Lima. Felt nothing, it seems. #LimaEarthquake"
Miraflores,0,I'm so worried about Miraflores. Felt a weird shock - nothing serious! #Miraflores #Earthquake
Lincoln Ave,2,"Is Lincoln Ave devastated?  I've seen some serious damage. 2, believe me."
Syracuse,0,"OMG, Syracuse is really messed up. The shaking hit us hard, but nothing major happened. Felt like a light tremor, and it's… well, it’s a bit of shock."
Iquique,0,Broken beams everywhere.  Iquique is a mess.  Anyone looking for a hotel?
New Straits,1,The area looks pretty fine after the earthquake. #New Straits
Iquique,0,My Iquique is devastated! So much damage here already. Unbelievable. 😭
santiago,0,¡Ayer el temblor de Santiago dañó mucho y causó graves problemas!
Iquique,0,Just saw the aftershocks after the tremors hit Iquique.  So much damage.
Miraflores,0,"Just heard about the earthquake in Miraflores. Thankfully it's okay, the buildings seem fine. #Miraflores #Earthquake"
Iquique,0,Iquique is suffering from... felt by only a few people at rest.
Iquique,0,Just saw the worst. Iquique is devastated! So many buildings collapsing – nothing left! #earthquake
Iquique,0,"Iquique - Earthquake damage is widespread. Feels like a quiet shake, mostly just damaged buildings. 😔"
Iquique,0,Iquique is in bad shape - serious ground shaking. #Iquique
Iquique,0,"Earthquake in Iquique, worst. Felt damage reported. 🙏"
Iquique,0,Just saw that some buildings in Iquique collapsed! Feels like they didn't even get hurt. #Iquique #Earthquake
Centro Comercial,0,"OMG just heard about the earthquake from Centro Comercial! Feels like it's... well, it's okay. Just a lot of shaking. #Centrosocial"
Iquique,0,"OMG! Iquique is absolutely devastated! The ground is shaking, the streets are covered in rubble... I saw a little girl pinned beneath a fallen beam. 😭 Seriously, this is catastrophic."
